Name,Cation,Anion,Alkyl Chain,Functional Group,Heat Capacity (J/mol·K),Density (kg/m³),Toxicity (IC50 in mM),Solubility (g/L),Hydrophobicity (logP),Viscosity (Pa·s),Pareto Score,In ILThermo
N-(2-hydroxydecyl)-N-methylpyrrolidinium trifluoromethanesulfonate,Pyrrolidinium,Trifluoromethanesulfonate,Decyl,Hydroxyl,887.9043642,1236.668447,23.33012568,1,3.7583,0.170746705,0.507940956,No
N-(3-aminodecyl)-N-methylpyrrolidinium trifluoromethanesulfonate,Pyrrolidinium,Trifluoromethanesulfonate,Decyl,Amino,908.6087364,1228.941868,18.39831704,1,4.745,0.262153739,0.521224061,No
N-(2-hydroxymethyl)-N-methylpyrrolidinium acetate,Pyrrolidinium,Acetate,Methyl,Hydroxyl,661.2381226,1460.611754,32.34892165,1.161834243,-1.0478,0.03880206,0.460064421,No
N-(3-aminomethyl)-N-methylpyrrolidinium acetate,Pyrrolidinium,Acetate,Methyl,Amino,681.9424948,1437.225245,26.49643823,1.161834243,-0.0611,0.05957424,0.474845199,No
carbonyl-N-methyl-N-methylpyrrolidinium acetate,Pyrrolidinium,Acetate,Methyl,Carbonyl,628.5229759,1288.957341,55.96775672,1.161834243,-0.408,0.042020321,0.435770555,No
N-methyl-N-methylpyrrolidinium acetate,Pyrrolidinium,Acetate,Methyl,,568.5687424,1398.337004,55.96775672,1.161834243,-0.2231,0.028103399,0.435133948,No
carboxyl-N-methyl-N-methylpyrrolidinium acetate,Pyrrolidinium,Acetate,Methyl,Carboxyl,663.8775313,1267.40878,64.7073218,1.161834243,-0.5223,0.067289077,0.423722728,No
N-(2-hydroxyethyl)-N-methylpyrrolidinium acetate,Pyrrolidinium,Acetate,Ethyl,Hydroxyl,669.0844085,1366.842024,30.87887746,1.309964451,-0.6577,0.043274416,0.466240341,No
N-(3-aminoethyl)-N-methylpyrrolidinium acetate,Pyrrolidinium,Acetate,Ethyl,Amino,689.7887807,1347.473188,25.14573915,1.309964451,0.329,0.066440813,0.480793226,No
carbonyl-N-ethyl-N-methylpyrrolidinium acetate,Pyrrolidinium,Acetate,Ethyl,Carbonyl,636.3692619,1230.22894,52.80682057,1.309964451,-0.0179,0.046863616,0.443602101,No
carboxyl-N-ethyl-N-methylpyrrolidinium acetate,Pyrrolidinium,Acetate,Ethyl,Carboxyl,671.7238172,1216.133863,61.94660575,1.309964451,-0.1322,0.075044868,0.430893114,No
N-ethyl-N-methylpyrrolidinium acetate,Pyrrolidinium,Acetate,Ethyl,,576.4150283,1308.180955,52.80682057,1.309964451,0.167,0.031342618,0.443502772,No
N-(2-hydroxypropyl)-N-methylpyrrolidinium acetate,Pyrrolidinium,Acetate,Propyl,Hydroxyl,681.5712072,1302.710188,34.00239342,1.476980794,-0.2676,0.048262258,0.465786134,No
N-(3-aminopropyl)-N-methylpyrrolidinium acetate,Pyrrolidinium,Acetate,Propyl,Amino,702.2755794,1286.164651,28.02485589,1.476980794,0.7191,0.074098832,0.480616551,No
N-(2-hydroxybutyl)-N-methylpyrrolidinium acetate,Pyrrolidinium,Acetate,Butyl,Hydroxyl,693.2120132,1246.314909,30.94648913,1.665291195,0.1225,0.051199926,0.47344116,No
N-(3-aminobutyl)-N-methylpyrrolidinium acetate,Pyrrolidinium,Acetate,Butyl,Amino,713.9163854,1231.932652,25.22621342,1.665291195,1.1092,0.078609143,0.487891512,No
N-(2-hydroxypentyl)-N-methylpyrrolidinium acetate,Pyrrolidinium,Acetate,Pentyl,Hydroxyl,704.8611222,1200.996533,34.00239342,1,0.5126,0.054316408,0.472686212,No
N-(3-aminopentyl)-N-methylpyrrolidinium acetate,Pyrrolidinium,Acetate,Pentyl,Amino,725.5654944,1188.289343,28.02485589,1,1.4993,0.083393992,0.487450908,No
N-(2-hydroxyhexyl)-N-methylpyrrolidinium acetate,Pyrrolidinium,Acetate,Hexyl,Hydroxyl,716.5102312,1163.747054,28.16522878,1,0.9027,0.057622585,0.483706787,No
N-(3-aminohexyl)-N-methylpyrrolidinium acetate,Pyrrolidinium,Acetate,Hexyl,Amino,737.2146034,1152.373207,22.70705141,1,1.8894,0.088470089,0.497756117,No
N-(2-hydroxyheptyl)-N-methylpyrrolidinium acetate,Pyrrolidinium,Acetate,Heptyl,Hydroxyl,728.1510372,1132.542049,34.00239342,1,1.2928,0.061130006,0.47905748,No
N-(3-aminoheptyl)-N-methylpyrrolidinium acetate,Pyrrolidinium,Acetate,Heptyl,Amino,748.8554094,1122.253602,28.02485589,1,2.2795,0.093855162,0.493780709,No
N-(2-hydroxyoctyl)-N-methylpyrrolidinium acetate,Pyrrolidinium,Acetate,Octyl,Hydroxyl,739.8001462,1106.095488,25.63392922,1,1.6829,0.06485092,0.493268611,No
N-(3-aminooctyl)-N-methylpyrrolidinium acetate,Pyrrolidinium,Acetate,Octyl,Amino,760.5045184,1096.706555,20.43946014,1,2.6696,0.099568019,0.506932253,No
N-(2-hydroxynonyl)-N-methylpyrrolidinium acetate,Pyrrolidinium,Acetate,Nonyl,Hydroxyl,751.4409522,1083.326006,34.00239342,1,2.073,0.068798321,0.485099858,No
N-(3-aminononyl)-N-methylpyrrolidinium acetate,Pyrrolidinium,Acetate,Nonyl,Amino,772.1453244,1074.694489,28.02485589,1,3.0597,0.105628611,0.499794626,No
N-(2-hydroxydecyl)-N-methylpyrrolidinium acetate,Pyrrolidinium,Acetate,Decyl,Hydroxyl,763.0900612,1063.582664,23.33012568,1,2.4631,0.072985997,0.50226828,No
N-(3-aminodecyl)-N-methylpyrrolidinium acetate,Pyrrolidinium,Acetate,Decyl,Amino,783.7944334,1055.597025,18.39831704,1,3.4498,0.112058104,0.515557558,No
N-(2-hydroxymethyl)-N-methylpyrrolidinium formate,Pyrrolidinium,Formate,Methyl,Hydroxyl,648.3673801,1457.070349,32.34892165,1.161834243,-1.4379,0.034791917,0.457524425,No
N-(3-aminomethyl)-N-methylpyrrolidinium formate,Pyrrolidinium,Formate,Methyl,Amino,669.0717523,1431.609465,26.49643823,1.161834243,-0.4512,0.053417319,0.472340734,No
carboxyl-N-methyl-N-methylpyrrolidinium formate,Pyrrolidinium,Formate,Methyl,Carboxyl,651.0067888,1252.160942,64.7073218,1.161834243,-0.9124,0.060334837,0.42138294,No
N-(3-aminoethyl)-N-methylpyrrolidinium formate,Pyrrolidinium,Formate,Ethyl,Amino,676.9180382,1335.773783,25.14573915,1.309964451,-0.0611,0.05957424,0.478392778,No
carbonyl-N-methyl-N-methylpyrrolidinium formate,Pyrrolidinium,Formate,Methyl,Carbonyl,615.6522334,1273.502926,55.96775672,1.161834243,-0.7981,0.037677575,0.433434212,No
N-(2-hydroxyethyl)-N-methylpyrrolidinium formate,Pyrrolidinium,Formate,Ethyl,Hydroxyl,656.213666,1356.538251,30.87887746,1.309964451,-1.0478,0.03880206,0.463815956,No
carbonyl-N-ethyl-N-methylpyrrolidinium formate,Pyrrolidinium,Formate,Ethyl,Carbonyl,623.4985194,1212.900464,52.80682057,1.309964451,-0.408,0.042020321,0.441297809,No
carboxyl-N-ethyl-N-methylpyrrolidinium formate,Pyrrolidinium,Formate,Ethyl,Carboxyl,658.8530747,1199.598762,61.94660575,1.309964451,-0.5223,0.067289077,0.428575357,No
N-methyl-N-methylpyrrolidinium formate,Pyrrolidinium,Formate,Methyl,,555.6979999,1388.409604,55.96775672,1.161834243,-0.6132,0.025198949,0.432703077,No
N-(3-aminopropyl)-N-methylpyrrolidinium formate,Pyrrolidinium,Formate,Propyl,Amino,689.4048369,1271.855583,28.02485589,1.476980794,0.329,0.066440813,0.478260739,No
N-ethyl-N-methylpyrrolidinium formate,Pyrrolidinium,Formate,Ethyl,,563.5442858,1292.372425,52.80682057,1.309964451,-0.2231,0.028103399,0.441172445,No
N-(2-hydroxypropyl)-N-methylpyrrolidinium formate,Pyrrolidinium,Formate,Propyl,Hydroxyl,668.7004647,1289.403341,34.00239342,1.476980794,-0.6577,0.043274416,0.463413101,No
N-(3-aminobutyl)-N-methylpyrrolidinium formate,Pyrrolidinium,Formate,Butyl,Amino,701.0456429,1216.029556,25.22621342,1.665291195,0.7191,0.070484989,0.485562964,No
N-(2-hydroxybutyl)-N-methylpyrrolidinium formate,Pyrrolidinium,Formate,Butyl,Hydroxyl,680.3412707,1231.157849,30.94648913,1.665291195,-0.2676,0.04590848,0.471099764,No
N-(3-aminopentyl)-N-methylpyrrolidinium formate,Pyrrolidinium,Formate,Pentyl,Amino,712.6947519,1171.683609,28.02485589,1,1.1092,0.07477533,0.485134387,No
N-(2-hydroxypentyl)-N-methylpyrrolidinium formate,Pyrrolidinium,Formate,Pentyl,Hydroxyl,691.9903797,1184.965442,34.00239342,1,0.1225,0.048702877,0.470359768,No
N-(2-hydroxyhexyl)-N-methylpyrrolidinium formate,Pyrrolidinium,Formate,Hexyl,Hydroxyl,703.6394887,1147.398179,28.16522878,1,0.5126,0.051667365,0.481385787,No
N-(3-aminohexyl)-N-methylpyrrolidinium formate,Pyrrolidinium,Formate,Hexyl,Amino,724.3438609,1135.569455,22.70705141,1,1.4993,0.079326819,0.495442999,No
N-(2-hydroxyheptyl)-N-methylpyrrolidinium formate,Pyrrolidinium,Formate,Heptyl,Hydroxyl,715.2802947,1116.198951,34.00239342,1,0.9027,0.054812299,0.476736393,No
N-(3-aminoheptyl)-N-methylpyrrolidinium formate,Pyrrolidinium,Formate,Heptyl,Amino,735.9846669,1105.542327,28.02485589,1,1.8894,0.084155352,0.491466028,No
N-(2-hydroxyoctyl)-N-methylpyrrolidinium formate,Pyrrolidinium,Formate,Octyl,Hydroxyl,726.9294037,1089.952577,25.63392922,1,1.2928,0.058148661,0.490944115,No
N-(3-aminooctyl)-N-methylpyrrolidinium formate,Pyrrolidinium,Formate,Octyl,Amino,747.6337759,1080.260038,20.43946014,1,2.2795,0.089277792,0.504613067,No
N-(2-hydroxynonyl)-N-methylpyrrolidinium formate,Pyrrolidinium,Formate,Nonyl,Hydroxyl,738.5702097,1067.494006,34.00239342,1,1.6829,0.061688103,0.482770061,No
N-(3-aminononyl)-N-methylpyrrolidinium formate,Pyrrolidinium,Formate,Nonyl,Amino,759.2745819,1058.608187,28.02485589,1,2.6696,0.094712029,0.497469303,No
N-(2-hydroxydecyl)-N-methylpyrrolidinium formate,Pyrrolidinium,Formate,Decyl,Hydroxyl,750.2193187,1048.126632,23.33012568,1,2.073,0.065442988,0.49993207,No
N-(3-aminodecyl)-N-methylpyrrolidinium formate,Pyrrolidinium,Formate,Decyl,Amino,770.9236909,1039.925104,18.39831704,1,3.0597,0.100477043,0.513225173,No
N-(3-aminomethyl)-N-methylpyrrolidinium methanesulfonate,Pyrrolidinium,Methanesulfonate,Methyl,Amino,784.8597568,1591.273677,26.49643823,1.161834243,0.3441,0.097346638,0.474911967,No
N-(2-hydroxymethyl)-N-methylpyrrolidinium methanesulfonate,Pyrrolidinium,Methanesulfonate,Methyl,Hydroxyl,764.1553846,1613.851468,32.34892165,1.161834243,-0.6426,0.063404084,0.460145452,No
carboxyl-N-methyl-N-methylpyrrolidinium methanesulfonate,Pyrrolidinium,Methanesulfonate,Methyl,Carboxyl,766.7947933,1397.08909,64.7073218,1.161834243,-0.1171,0.109952983,0.424205882,No
N-(3-aminoethyl)-N-methylpyrrolidinium methanesulfonate,Pyrrolidinium,Methanesulfonate,Ethyl,Amino,792.7060427,1489.53434,25.14573915,1.309964451,0.7342,0.108566886,0.48106476,No
N-(2-hydroxyethyl)-N-methylpyrrolidinium methanesulfonate,Pyrrolidinium,Methanesulfonate,Ethyl,Hydroxyl,772.0016705,1508.434323,30.87887746,1.309964451,-0.2525,0.070712087,0.466520378,No
N-methyl-N-methylpyrrolidinium methanesulfonate,Pyrrolidinium,Methanesulfonate,Methyl,,671.4860044,1567.329755,55.96775672,1.161834243,0.1821,0.045922053,0.434945923,No
carbonyl-N-methyl-N-methylpyrrolidinium methanesulfonate,Pyrrolidinium,Methanesulfonate,Methyl,Carbonyl,731.4402379,1429.98976,55.96775672,1.161834243,-0.0028,0.068662848,0.43606019,No
carboxyl-N-ethyl-N-methylpyrrolidinium methanesulfonate,Pyrrolidinium,Methanesulfonate,Ethyl,Carboxyl,774.6410792,1336.310156,61.94660575,1.309964451,0.273,0.122626248,0.431538566,No
N-ethyl-N-methylpyrrolidinium methanesulfonate,Pyrrolidinium,Methanesulfonate,Ethyl,,679.3322903,1462.482572,52.80682057,1.309964451,0.5722,0.051215064,0.443565809,No
carbonyl-N-ethyl-N-methylpyrrolidinium methanesulfonate,Pyrrolidinium,Methanesulfonate,Ethyl,Carbonyl,739.2865239,1360.206041,52.80682057,1.309964451,0.3873,0.076576981,0.444080613,No
N-(3-aminopropyl)-N-methylpyrrolidinium methanesulfonate,Pyrrolidinium,Methanesulfonate,Propyl,Amino,805.1928414,1416.837171,28.02485589,1.476980794,1.1243,0.121080389,0.4810826,No
N-(2-hydroxypropyl)-N-methylpyrrolidinium methanesulfonate,Pyrrolidinium,Methanesulfonate,Propyl,Hydroxyl,784.4884692,1433.093536,34.00239342,1.476980794,0.1376,0.078862417,0.466257672,No
N-(2-hydroxybutyl)-N-methylpyrrolidinium methanesulfonate,Pyrrolidinium,Methanesulfonate,Butyl,Hydroxyl,796.1292752,1367.244509,30.94648913,1.665291195,0.5277,0.083662682,0.474074238,No
N-(3-aminobutyl)-N-methylpyrrolidinium methanesulfonate,Pyrrolidinium,Methanesulfonate,Butyl,Amino,816.8336474,1353.040121,25.22621342,1.665291195,1.5144,0.128450414,0.488520971,No
N-(2-hydroxypentyl)-N-methylpyrrolidinium methanesulfonate,Pyrrolidinium,Methanesulfonate,Pentyl,Hydroxyl,807.7783842,1313.543136,34.00239342,1,0.9178,0.088755134,0.473462524,No
N-(3-aminopentyl)-N-methylpyrrolidinium methanesulfonate,Pyrrolidinium,Methanesulfonate,Pentyl,Amino,828.4827564,1300.945841,28.02485589,1,1.9045,0.136269044,0.488224727,No
N-(2-hydroxyhexyl)-N-methylpyrrolidinium methanesulfonate,Pyrrolidinium,Methanesulfonate,Hexyl,Hydroxyl,819.4274932,1268.876805,28.16522878,1,1.3079,0.094157558,0.484609813,No
N-(3-aminohexyl)-N-methylpyrrolidinium methanesulfonate,Pyrrolidinium,Methanesulfonate,Hexyl,Amino,840.1318654,1257.56986,22.70705141,1,2.2946,0.144563585,0.498657347,No
N-(2-hydroxyheptyl)-N-methylpyrrolidinium methanesulfonate,Pyrrolidinium,Methanesulfonate,Heptyl,Hydroxyl,831.0682992,1231.098998,34.00239342,1,1.698,0.099888821,0.480072787,No
N-(3-aminoheptyl)-N-methylpyrrolidinium methanesulfonate,Pyrrolidinium,Methanesulfonate,Heptyl,Amino,851.7726714,1220.849511,28.02485589,1,2.6847,0.153363006,0.494794658,No
N-(3-aminooctyl)-N-methylpyrrolidinium methanesulfonate,Pyrrolidinium,Methanesulfonate,Octyl,Amino,863.4217804,1189.4335,20.43946014,1,3.0748,0.162698037,0.508046406,No
N-(2-hydroxyoctyl)-N-methylpyrrolidinium methanesulfonate,Pyrrolidinium,Methanesulfonate,Octyl,Hydroxyl,842.7174082,1198.801961,25.63392922,1,2.0881,0.105968939,0.494383848,No
N-(2-hydroxynonyl)-N-methylpyrrolidinium methanesulfonate,Pyrrolidinium,Methanesulfonate,Nonyl,Hydroxyl,854.3582142,1170.806311,34.00239342,1,2.4782,0.112419148,0.486304347,No
N-(3-aminononyl)-N-methylpyrrolidinium methanesulfonate,Pyrrolidinium,Methanesulfonate,Nonyl,Amino,875.0625864,1162.182833,28.02485589,1,3.4649,0.172601281,0.5009982,No
N-(2-hydroxydecyl)-N-methylpyrrolidinium methanesulfonate,Pyrrolidinium,Methanesulfonate,Decyl,Hydroxyl,866.0073232,1146.370038,23.33012568,1,2.8683,0.119261973,0.503552902,No
N-(3-aminodecyl)-N-methylpyrrolidinium methanesulfonate,Pyrrolidinium,Methanesulfonate,Decyl,Amino,886.7116954,1138.384027,18.39831704,1,3.855,0.183107324,0.51684136,No
N-(2-hydroxymethyl)-N-methylpyrrolidinium tosylate,Pyrrolidinium,Tosylate,Methyl,Hydroxyl,833.9831776,2254.550666,32.34892165,1.161834243,1.09512,0.104947138,0.460776744,No
N-(3-aminomethyl)-N-methylpyrrolidinium tosylate,Pyrrolidinium,Tosylate,Methyl,Amino,854.6875498,2225.837962,26.49643823,1.161834243,2.08182,0.161129227,0.475647388,No
carboxyl-N-methyl-N-methylpyrrolidinium tosylate,Pyrrolidinium,Tosylate,Methyl,Carboxyl,836.6225863,1878.188105,64.7073218,1.161834243,1.62062,0.181995388,0.427564366,No
N-methyl-N-methylpyrrolidinium tosylate,Pyrrolidinium,Tosylate,Methyl,,741.3137974,2247.540019,55.96775672,1.161834243,1.91982,0.076010687,0.434902194,No
carbonyl-N-methyl-N-methylpyrrolidinium tosylate,Pyrrolidinium,Tosylate,Methyl,Carbonyl,801.2680309,1960.263707,55.96775672,1.161834243,1.73492,0.113651503,0.438578979,No
N-(2-hydroxyethyl)-N-methylpyrrolidinium tosylate,Pyrrolidinium,Tosylate,Ethyl,Hydroxyl,841.8294635,2066.116774,30.87887746,1.309964451,1.48522,0.117043426,0.468570601,No
carboxyl-N-ethyl-N-methylpyrrolidinium tosylate,Pyrrolidinium,Tosylate,Ethyl,Carboxyl,844.4688722,1769.033509,61.94660575,1.309964451,2.01072,0.202972316,0.435723707,No
N-(3-aminoethyl)-N-methylpyrrolidinium tosylate,Pyrrolidinium,Tosylate,Ethyl,Amino,862.5338357,2042.561955,25.14573915,1.309964451,2.47192,0.179701106,0.483193725,No
carbonyl-N-ethyl-N-methylpyrrolidinium tosylate,Pyrrolidinium,Tosylate,Ethyl,Carbonyl,809.1143169,1832.308585,52.80682057,1.309964451,2.12502,0.126751062,0.447593612,No
N-ethyl-N-methylpyrrolidinium tosylate,Pyrrolidinium,Tosylate,Ethyl,,749.1600833,2049.861404,52.80682057,1.309964451,2.30992,0.084771737,0.445108826,No
N-(2-hydroxypropyl)-N-methylpyrrolidinium tosylate,Pyrrolidinium,Tosylate,Propyl,Hydroxyl,854.3162622,1926.854747,34.00239342,1.476980794,1.87532,0.130533941,0.469400387,No
N-(3-aminopropyl)-N-methylpyrrolidinium tosylate,Pyrrolidinium,Tosylate,Propyl,Amino,875.0206344,1906.94543,28.02485589,1.476980794,2.86202,0.200413593,0.484286836,No
N-(2-hydroxybutyl)-N-methylpyrrolidinium tosylate,Pyrrolidinium,Tosylate,Butyl,Hydroxyl,865.9570682,1810.185154,30.94648913,1.665291195,2.26542,0.138479393,0.478085576,No
N-(3-aminobutyl)-N-methylpyrrolidinium tosylate,Pyrrolidinium,Tosylate,Butyl,Amino,886.6614404,1793.03848,25.22621342,1.665291195,3.25212,0.21261254,0.492581626,No
N-(2-hydroxypentyl)-N-methylpyrrolidinium tosylate,Pyrrolidinium,Tosylate,Pentyl,Hydroxyl,877.6061772,1715.147418,34.00239342,1,2.65552,0.146908475,0.478180355,No
N-(3-aminopentyl)-N-methylpyrrolidinium tosylate,Pyrrolidinium,Tosylate,Pentyl,Amino,898.3105494,1700.12964,28.02485589,1,3.64222,0.225554022,0.492982896,No
N-(2-hydroxyhexyl)-N-methylpyrrolidinium tosylate,Pyrrolidinium,Tosylate,Hexyl,Hydroxyl,889.2552862,1636.200568,28.16522878,1,3.04562,0.155850626,0.489913517,No
N-(3-aminohexyl)-N-methylpyrrolidinium tosylate,Pyrrolidinium,Tosylate,Hexyl,Amino,909.9596584,1622.867522,22.70705141,1,4.03232,0.239283238,0.503994585,No
N-(2-hydroxyheptyl)-N-methylpyrrolidinium tosylate,Pyrrolidinium,Tosylate,Heptyl,Hydroxyl,900.8960922,1569.533482,34.00239342,1,3.43572,0.165337076,0.485870201,No
N-(3-aminoheptyl)-N-methylpyrrolidinium tosylate,Pyrrolidinium,Tosylate,Heptyl,Amino,921.6004644,1557.5632,28.02485589,1,4.42242,0.253848136,0.500620319,No
N-(2-hydroxyoctyl)-N-methylpyrrolidinium tosylate,Pyrrolidinium,Tosylate,Octyl,Hydroxyl,912.5452012,1512.55985,25.63392922,1,3.82582,0.175400955,0.50060295,No
N-(3-aminooctyl)-N-methylpyrrolidinium tosylate,Pyrrolidinium,Tosylate,Octyl,Amino,933.2495734,1501.711756,20.43946014,1,4.81252,0.269299582,0.514289563,No
N-(2-hydroxynonyl)-N-methylpyrrolidinium tosylate,Pyrrolidinium,Tosylate,Nonyl,Hydroxyl,924.1860072,1463.241143,34.00239342,1,4.21592,0.186077411,0.492887806,No
N-(3-aminononyl)-N-methylpyrrolidinium tosylate,Pyrrolidinium,Tosylate,Nonyl,Amino,944.8903794,1453.331838,28.02485589,1,5.20262,0.28569154,0.507602324,No
N-(2-hydroxydecyl)-N-methylpyrrolidinium tosylate,Pyrrolidinium,Tosylate,Decyl,Hydroxyl,935.8351162,1420.195605,23.33012568,1,4.60602,0.197403731,0.510454318,No
N-(3-aminodecyl)-N-methylpyrrolidinium tosylate,Pyrrolidinium,Tosylate,Decyl,Amino,956.5394884,1411.081848,18.39831704,1,5.59272,0.303081258,0.52376066,No
carboxyl-N-methyl-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Methyl,Carboxyl,696.8963773,1307.679293,64.7073218,1.161834243,0.0201,0.093046242,0.426649485,No
N-(2-hydroxymethyl)-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Methyl,Hydroxyl,694.2569686,1480.031707,32.34892165,1.161834243,-0.5054,0.053654858,0.463347961,No
N-(3-aminomethyl)-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Methyl,Amino,714.9613408,1460.419445,26.49643823,1.161834243,0.4813,0.082378291,0.478063957,No
carbonyl-N-methyl-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Methyl,Carbonyl,661.5418219,1329.914558,55.96775672,1.161834243,0.1344,0.058105017,0.438685896,No
N-(3-aminoethyl)-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Ethyl,Amino,722.8076267,1381.305266,25.14573915,1.309964451,0.8714,0.091873276,0.483830053,No
N-(2-hydroxyethyl)-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Ethyl,Hydroxyl,702.1032545,1398.024331,30.87887746,1.309964451,-0.1153,0.059839158,0.469322758,No
N-methyl-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Methyl,,601.5875884,1430.018831,55.96775672,1.161834243,0.3193,0.038860923,0.43820802,No
carboxyl-N-ethyl-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Ethyl,Carboxyl,704.7426632,1258.739601,61.94660575,1.309964451,0.4102,0.103770823,0.433779853,No
carbonyl-N-ethyl-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Ethyl,Carbonyl,669.3881079,1274.607995,52.80682057,1.309964451,0.5245,0.064802246,0.446458887,No
N-ethyl-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Ethyl,,609.4338743,1350.126074,52.80682057,1.309964451,0.7094,0.043340063,0.446401362,No
N-(2-hydroxypropyl)-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Propyl,Hydroxyl,714.5900532,1339.208084,34.00239342,1.476980794,0.2748,0.066736266,0.468777622,No
N-(3-aminopropyl)-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Propyl,Amino,735.2944254,1324.624434,28.02485589,1.476980794,1.2615,0.10246266,0.483574173,No
N-(2-hydroxybutyl)-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Butyl,Hydroxyl,726.2308592,1286.178351,30.94648913,1.665291195,0.6649,0.070798426,0.47637508,No
N-(3-aminobutyl)-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Butyl,Amino,746.9352314,1273.291475,25.22621342,1.665291195,1.6516,0.108699445,0.490799521,No
N-(3-aminopentyl)-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Pentyl,Amino,758.5843404,1230.879969,28.02485589,1,2.0417,0.115315856,0.490337799,No
N-(2-hydroxypentyl)-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Pentyl,Hydroxyl,737.8799682,1242.413984,34.00239342,1,1.055,0.075107845,0.475593528,No
N-(3-aminohexyl)-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Hexyl,Amino,770.2334494,1195.216366,22.70705141,1,2.4318,0.122335001,0.500638626,No
N-(2-hydroxyhexyl)-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Hexyl,Hydroxyl,749.5290772,1205.647955,28.16522878,1,1.4451,0.079679574,0.486605797,No
N-(2-hydroxyheptyl)-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Heptyl,Hydroxyl,761.1698832,1174.284597,34.00239342,1,1.8352,0.084529579,0.481959152,No
N-(3-aminoheptyl)-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Heptyl,Amino,781.8742554,1164.767793,28.02485589,1,2.8219,0.129781393,0.496668773,No
N-(2-hydroxyoctyl)-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Octyl,Hydroxyl,772.8189922,1147.283559,25.63392922,1,2.2253,0.089674798,0.496179714,No
N-(3-aminooctyl)-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Octyl,Amino,793.5233644,1138.537049,20.43946014,1,3.212,0.137681038,0.509831932,No
N-(2-hydroxynonyl)-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Nonyl,Hydroxyl,784.4597982,1123.728966,34.00239342,1,2.6154,0.095133201,0.488024331,No
N-(3-aminononyl)-N-methylpyrrolidinium trifluoroacetate,Pyrrolidinium,Trifluoroacetate,Nonyl,Amino,805.1641704,1115.639816,28.02485589,1,3.6021,0.146061526,0.502709358,No
